"";"Cantabria - Total - Total - Transacciones";"Cantabria - Total - Entre 0-150.000 euros - Transacciones";"Cantabria - Total - Entre 150.001-300.000 euros - Transacciones";"Cantabria - Total - Entre 300.001-450.000 euros - Transacciones";"Cantabria - Total - Entre 450.001-600.000 euros - Transacciones";"Cantabria - Total - Entre 600.001-750.000 euros - Transacciones";"Cantabria - Total - Entre 750.001-900.000 euros  - Transacciones";"Cantabria - Total - Entre 900.001-1.050.000 euros - Transacciones";"Cantabria - Total - Más de 1.050.000 euros - Transacciones";"Cantabria - Menos de 30 m2 - Total - Transacciones";"Cantabria - Menos de 30 m2 - Entre 0-150.000 euros - Transacciones";"Cantabria - Menos de 30 m2 - Entre 150.001-300.000 euros - Transacciones";"Cantabria - Menos de 30 m2 - Entre 300.001-450.000 euros - Transacciones";"Cantabria - Menos de 30 m2 - Entre 450.001-600.000 euros - Transacciones";"Cantabria - Menos de 30 m2 - Entre 600.001-750.000 euros - Transacciones";"Cantabria - Menos de 30 m2 - Entre 750.001-900.000 euros  - Transacciones";"Cantabria - Menos de 30 m2 - Entre 900.001-1.050.000 euros - Transacciones";"Cantabria - Menos de 30 m2 - Más de 1.050.000 euros - Transacciones";"Cantabria - Entre 30,01 a 60 m2 - Total - Transacciones";"Cantabria - Entre 30,01 a 60 m2 - Entre 0-150.000 euros - Transacciones";"Cantabria - Entre 30,01 a 60 m2 - Entre 150.001-300.000 euros - Transacciones";"Cantabria - Entre 30,01 a 60 m2 - Entre 300.001-450.000 euros - Transacciones";"Cantabria - Entre 30,01 a 60 m2 - Entre 450.001-600.000 euros - Transacciones";"Cantabria - Entre 30,01 a 60 m2 - Entre 600.001-750.000 euros - Transacciones";"Cantabria - Entre 30,01 a 60 m2 - Entre 750.001-900.000 euros  - Transacciones";"Cantabria - Entre 30,01 a 60 m2 - Entre 900.001-1.050.000 euros - Transacciones";"Cantabria - Entre 30,01 a 60 m2 - Más de 1.050.000 euros - Transacciones";"Cantabria - Entre 60,01 a 90 m2 - Total - Transacciones";"Cantabria - Entre 60,01 a 90 m2 - Entre 0-150.000 euros - Transacciones";"Cantabria - Entre 60,01 a 90 m2 - Entre 150.001-300.000 euros - Transacciones";"Cantabria - Entre 60,01 a 90 m2 - Entre 300.001-450.000 euros - Transacciones";"Cantabria - Entre 60,01 a 90 m2 - Entre 450.001-600.000 euros - Transacciones";"Cantabria - Entre 60,01 a 90 m2 - Entre 600.001-750.000 euros - Transacciones";"Cantabria - Entre 60,01 a 90 m2 - Entre 750.001-900.000 euros  - Transacciones";"Cantabria - Entre 60,01 a 90 m2 - Entre 900.001-1.050.000 euros - Transacciones";"Cantabria - Entre 60,01 a 90 m2 - Más de 1.050.000 euros - Transacciones";"Cantabria - Entre 90,01 a 120  m2 - Total - Transacciones";"Cantabria - Entre 90,01 a 120  m2 - Entre 0-150.000 euros - Transacciones";"Cantabria - Entre 90,01 a 120  m2 - Entre 150.001-300.000 euros - Transacciones";"Cantabria - Entre 90,01 a 120  m2 - Entre 300.001-450.000 euros - Transacciones";"Cantabria - Entre 90,01 a 120  m2 - Entre 450.001-600.000 euros - Transacciones";"Cantabria - Entre 90,01 a 120  m2 - Entre 600.001-750.000 euros - Transacciones";"Cantabria - Entre 90,01 a 120  m2 - Entre 750.001-900.000 euros  - Transacciones";"Cantabria - Entre 90,01 a 120  m2 - Entre 900.001-1.050.000 euros - Transacciones";"Cantabria - Entre 90,01 a 120  m2 - Más de 1.050.000 euros - Transacciones";"Cantabria - Entre 120,01 a 150 m2 - Total - Transacciones";"Cantabria - Entre 120,01 a 150 m2 - Entre 0-150.000 euros - Transacciones";"Cantabria - Entre 120,01 a 150 m2 - Entre 150.001-300.000 euros - Transacciones";"Cantabria - Entre 120,01 a 150 m2 - Entre 300.001-450.000 euros - Transacciones";"Cantabria - Entre 120,01 a 150 m2 - Entre 450.001-600.000 euros - Transacciones";"Cantabria - Entre 120,01 a 150 m2 - Entre 600.001-750.000 euros - Transacciones";"Cantabria - Entre 120,01 a 150 m2 - Entre 750.001-900.000 euros  - Transacciones";"Cantabria - Entre 120,01 a 150 m2 - Entre 900.001-1.050.000 euros - Transacciones";"Cantabria - Entre 120,01 a 150 m2 - Más de 1.050.000 euros - Transacciones";"Cantabria - Entre 150,01 a 180  m2 - Total - Transacciones";"Cantabria - Entre 150,01 a 180  m2 - Entre 0-150.000 euros - Transacciones";"Cantabria - Entre 150,01 a 180  m2 - Entre 150.001-300.000 euros - Transacciones";"Cantabria - Entre 150,01 a 180  m2 - Entre 300.001-450.000 euros - Transacciones";"Cantabria - Entre 150,01 a 180  m2 - Entre 450.001-600.000 euros - Transacciones";"Cantabria - Entre 150,01 a 180  m2 - Entre 600.001-750.000 euros - Transacciones";"Cantabria - Entre 150,01 a 180  m2 - Entre 750.001-900.000 euros  - Transacciones";"Cantabria - Entre 150,01 a 180  m2 - Entre 900.001-1.050.000 euros - Transacciones";"Cantabria - Entre 150,01 a 180  m2 - Más de 1.050.000 euros - Transacciones";"Cantabria - Más de 180  m2 - Total - Transacciones";"Cantabria - Más de 180  m2 - Entre 0-150.000 euros - Transacciones";"Cantabria - Más de 180  m2 - Entre 150.001-300.000 euros - Transacciones";"Cantabria - Más de 180  m2 - Entre 300.001-450.000 euros - Transacciones";"Cantabria - Más de 180  m2 - Entre 450.001-600.000 euros - Transacciones";"Cantabria - Más de 180  m2 - Entre 600.001-750.000 euros - Transacciones";"Cantabria - Más de 180  m2 - Entre 750.001-900.000 euros  - Transacciones";"Cantabria - Más de 180  m2 - Entre 900.001-1.050.000 euros - Transacciones";"Cantabria - Más de 180  m2 - Más de 1.050.000 euros - Transacciones";"España - Total - Total - Transacciones";"España - Total - Entre 0-150.000 euros - Transacciones";"España - Total - Entre 150.001-300.000 euros - Transacciones";"España - Total - Entre 300.001-450.000 euros - Transacciones";"España - Total - Entre 450.001-600.000 euros - Transacciones";"España - Total - Entre 600.001-750.000 euros - Transacciones";"España - Total - Entre 750.001-900.000 euros  - Transacciones";"España - Total - Entre 900.001-1.050.000 euros - Transacciones";"España - Total - Más de 1.050.000 euros - Transacciones";"España - Menos de 30 m2 - Total - Transacciones";"España - Menos de 30 m2 - Entre 0-150.000 euros - Transacciones";"España - Menos de 30 m2 - Entre 150.001-300.000 euros - Transacciones";"España - Menos de 30 m2 - Entre 300.001-450.000 euros - Transacciones";"España - Menos de 30 m2 - Entre 450.001-600.000 euros - Transacciones";"España - Menos de 30 m2 - Entre 600.001-750.000 euros - Transacciones";"España - Menos de 30 m2 - Entre 750.001-900.000 euros  - Transacciones";"España - Menos de 30 m2 - Entre 900.001-1.050.000 euros - Transacciones";"España - Menos de 30 m2 - Más de 1.050.000 euros - Transacciones";"España - Entre 30,01 a 60 m2 - Total - Transacciones";"España - Entre 30,01 a 60 m2 - Entre 0-150.000 euros - Transacciones";"España - Entre 30,01 a 60 m2 - Entre 150.001-300.000 euros - Transacciones";"España - Entre 30,01 a 60 m2 - Entre 300.001-450.000 euros - Transacciones";"España - Entre 30,01 a 60 m2 - Entre 450.001-600.000 euros - Transacciones";"España - Entre 30,01 a 60 m2 - Entre 600.001-750.000 euros - Transacciones";"España - Entre 30,01 a 60 m2 - Entre 750.001-900.000 euros  - Transacciones";"España - Entre 30,01 a 60 m2 - Entre 900.001-1.050.000 euros - Transacciones";"España - Entre 30,01 a 60 m2 - Más de 1.050.000 euros - Transacciones";"España - Entre 60,01 a 90 m2 - Total - Transacciones";"España - Entre 60,01 a 90 m2 - Entre 0-150.000 euros - Transacciones";"España - Entre 60,01 a 90 m2 - Entre 150.001-300.000 euros - Transacciones";"España - Entre 60,01 a 90 m2 - Entre 300.001-450.000 euros - Transacciones";"España - Entre 60,01 a 90 m2 - Entre 450.001-600.000 euros - Transacciones";"España - Entre 60,01 a 90 m2 - Entre 600.001-750.000 euros - Transacciones";"España - Entre 60,01 a 90 m2 - Entre 750.001-900.000 euros  - Transacciones";"España - Entre 60,01 a 90 m2 - Entre 900.001-1.050.000 euros - Transacciones";"España - Entre 60,01 a 90 m2 - Más de 1.050.000 euros - Transacciones";"España - Entre 90,01 a 120  m2 - Total - Transacciones";"España - Entre 90,01 a 120  m2 - Entre 0-150.000 euros - Transacciones";"España - Entre 90,01 a 120  m2 - Entre 150.001-300.000 euros - Transacciones";"España - Entre 90,01 a 120  m2 - Entre 300.001-450.000 euros - Transacciones";"España - Entre 90,01 a 120  m2 - Entre 450.001-600.000 euros - Transacciones";"España - Entre 90,01 a 120  m2 - Entre 600.001-750.000 euros - Transacciones";"España - Entre 90,01 a 120  m2 - Entre 750.001-900.000 euros  - Transacciones";"España - Entre 90,01 a 120  m2 - Entre 900.001-1.050.000 euros - Transacciones";"España - Entre 90,01 a 120  m2 - Más de 1.050.000 euros - Transacciones";"España - Entre 120,01 a 150 m2 - Total - Transacciones";"España - Entre 120,01 a 150 m2 - Entre 0-150.000 euros - Transacciones";"España - Entre 120,01 a 150 m2 - Entre 150.001-300.000 euros - Transacciones";"España - Entre 120,01 a 150 m2 - Entre 300.001-450.000 euros - Transacciones";"España - Entre 120,01 a 150 m2 - Entre 450.001-600.000 euros - Transacciones";"España - Entre 120,01 a 150 m2 - Entre 600.001-750.000 euros - Transacciones";"España - Entre 120,01 a 150 m2 - Entre 750.001-900.000 euros  - Transacciones";"España - Entre 120,01 a 150 m2 - Entre 900.001-1.050.000 euros - Transacciones";"España - Entre 120,01 a 150 m2 - Más de 1.050.000 euros - Transacciones";"España - Entre 150,01 a 180  m2 - Total - Transacciones";"España - Entre 150,01 a 180  m2 - Entre 0-150.000 euros - Transacciones";"España - Entre 150,01 a 180  m2 - Entre 150.001-300.000 euros - Transacciones";"España - Entre 150,01 a 180  m2 - Entre 300.001-450.000 euros - Transacciones";"España - Entre 150,01 a 180  m2 - Entre 450.001-600.000 euros - Transacciones";"España - Entre 150,01 a 180  m2 - Entre 600.001-750.000 euros - Transacciones";"España - Entre 150,01 a 180  m2 - Entre 750.001-900.000 euros  - Transacciones";"España - Entre 150,01 a 180  m2 - Entre 900.001-1.050.000 euros - Transacciones";"España - Entre 150,01 a 180  m2 - Más de 1.050.000 euros - Transacciones";"España - Más de 180  m2 - Total - Transacciones";"España - Más de 180  m2 - Entre 0-150.000 euros - Transacciones";"España - Más de 180  m2 - Entre 150.001-300.000 euros - Transacciones";"España - Más de 180  m2 - Entre 300.001-450.000 euros - Transacciones";"España - Más de 180  m2 - Entre 450.001-600.000 euros - Transacciones";"España - Más de 180  m2 - Entre 600.001-750.000 euros - Transacciones";"España - Más de 180  m2 - Entre 750.001-900.000 euros  - Transacciones";"España - Más de 180  m2 - Entre 900.001-1.050.000 euros - Transacciones";"España - Más de 180  m2 - Más de 1.050.000 euros - Transacciones"
"2020 - 4";"2230";"1493";"598";"88";"18";"12";"13";"3";"5";"22";"21";"1";"";"";"";"";"";"";"332";"308";"24";"";"";"";"";"";"";"750";"624";"114";"7";"2";"3";"";"";"";"449";"284";"147";"16";"1";"";"";"1";"";"207";"107";"86";"11";"2";"1";"";"";"";"149";"66";"71";"8";"1";"3";"";"";"";"321";"83";"155";"46";"12";"5";"13";"2";"5";"153888";"95313";"40991";"10773";"3472";"1276";"635";"354";"1074";"2129";"1908";"203";"18";"";"";"";"";"";"21599";"18271";"2980";"273";"61";"10";"2";"";"2";"49778";"35632";"11710";"1976";"297";"86";"44";"20";"13";"34262";"20029";"10529";"2728";"689";"162";"47";"25";"53";"17261";"8854";"5858";"1656";"532";"182";"72";"34";"73";"9698";"4557";"3294";"1078";"380";"183";"82";"48";"76";"19161";"6062";"6417";"3044";"1513";"653";"388";"227";"857"
"2021";"9371";"6225";"2559";"424";"84";"31";"22";"5";"21";"114";"93";"21";"";"";"";"";"";"";"1367";"1262";"99";"5";"1";"";"";"";"";"3397";"2814";"546";"34";"1";"2";"";"";"";"1814";"1116";"623";"67";"6";"1";"";"";"1";"872";"381";"408";"60";"14";"6";"2";"1";"";"597";"234";"295";"38";"19";"3";"1";"2";"5";"1210";"325";"567";"220";"43";"19";"19";"2";"15";"650913";"391077";"179877";"47314";"15562";"6510";"3479";"1830";"5264";"9855";"8293";"1450";"112";"";"";"";"";"";"96132";"79168";"15157";"1476";"253";"67";"11";"";"";"213875";"149154";"53803";"8793";"1428";"420";"140";"114";"23";"144153";"81181";"46803";"11623";"3143";"805";"304";"114";"180";"72337";"34340";"24990";"7997";"3038";"1065";"462";"183";"262";"38140";"16391";"12944";"4922";"1873";"976";"464";"185";"385";"76421";"22550";"24730";"12391";"5827";"3177";"2098";"1234";"4414"
"2021 - 1";"1738";"1167";"453";"94";"13";"4";"3";"1";"3";"13";"12";"1";"";"";"";"";"";"";"251";"231";"20";"";"";"";"";"";"";"578";"488";"81";"8";"1";"";"";"";"";"324";"214";"93";"17";"";"";"";"";"";"176";"84";"71";"18";"2";"1";"";"";"";"130";"66";"51";"8";"5";"";"";"";"";"266";"72";"136";"43";"5";"3";"3";"1";"3";"136361";"82766";"37512";"9831";"3092";"1232";"678";"323";"927";"1821";"1572";"226";"23";"";"";"";"";"";"19144";"15920";"2939";"236";"34";"14";"1";"";"";"45225";"31784";"11231";"1824";"265";"75";"28";"14";"4";"30651";"17680";"9611";"2499";"613";"124";"61";"21";"42";"15292";"7451";"5183";"1656";"638";"171";"116";"31";"46";"8103";"3537";"2777";"1067";"374";"203";"76";"22";"47";"16125";"4822";"5545";"2526";"1168";"645";"396";"235";"788"
"2021 - 2";"2385";"1639";"611";"92";"20";"10";"8";"1";"4";"35";"35";"";"";"";"";"";"";"";"348";"329";"17";"1";"1";"";"";"";"";"861";"732";"120";"7";"";"2";"";"";"";"452";"300";"138";"12";"2";"";"";"";"";"256";"112";"128";"10";"5";"";"1";"";"";"131";"51";"66";"8";"3";"2";"1";"";"";"302";"80";"142";"54";"9";"6";"6";"1";"4";"172050";"104185";"47289";"12133";"4047";"1670";"913";"530";"1283";"2874";"2189";"663";"22";"";"";"";"";"";"25536";"21129";"3926";"404";"64";"12";"1";"";"";"56661";"39885";"13845";"2285";"405";"123";"34";"76";"8";"37876";"21663";"12081";"2973";"813";"207";"77";"26";"36";"18969";"9084";"6635";"1961";"773";"281";"110";"56";"69";"10080";"4493";"3402";"1188";"475";"243";"120";"46";"113";"20054";"5742";"6737";"3300";"1517";"804";"571";"326";"1057"
"2021 - 3";"2633";"1697";"786";"108";"26";"5";"4";"2";"5";"35";"26";"9";"";"";"";"";"";"";"414";"380";"34";"";"";"";"";"";"";"947";"762";"174";"11";"";"";"";"";"";"524";"294";"209";"19";"1";"";"";"";"1";"212";"96";"101";"12";"3";"";"";"";"";"171";"51";"104";"6";"6";"1";"";"2";"1";"330";"88";"155";"60";"16";"4";"4";"";"3";"156229";"92983";"43466";"11652";"3851";"1577";"844";"422";"1434";"2296";"2000";"279";"17";"";"";"";"";"";"23360";"19190";"3675";"402";"71";"17";"5";"";"";"50747";"35239";"12958";"2066";"335";"110";"24";"9";"6";"34245";"19044";"11329";"2733";"777";"216";"60";"32";"54";"17571";"8168";"6134";"2024";"766";"269";"100";"40";"70";"9263";"3801";"3206";"1309";"441";"217";"131";"55";"103";"18747";"5541";"5885";"3101";"1461";"748";"524";"286";"1201"
"2021 - 4";"2615";"1722";"709";"130";"25";"12";"7";"1";"9";"31";"20";"11";"";"";"";"";"";"";"354";"322";"28";"4";"";"";"";"";"";"1011";"832";"171";"8";"";"";"";"";"";"514";"308";"183";"19";"3";"1";"";"";"";"228";"89";"108";"20";"4";"5";"1";"1";"";"165";"66";"74";"16";"5";"";"";"";"4";"312";"85";"134";"63";"13";"6";"6";"";"5";"186273";"111143";"51610";"13698";"4572";"2031";"1044";"555";"1620";"2864";"2532";"282";"50";"";"";"";"";"";"28092";"22929";"4617";"434";"84";"24";"4";"";"";"61242";"42246";"15769";"2618";"423";"112";"54";"15";"5";"41381";"22794";"13782";"3418";"940";"258";"106";"35";"48";"20505";"9637";"7038";"2356";"861";"344";"136";"56";"77";"10694";"4560";"3559";"1358";"583";"313";"137";"62";"122";"21495";"6445";"6563";"3464";"1681";"980";"607";"387";"1368"
"2022";"9123";"5838";"2602";"457";"122";"47";"23";"9";"25";"77";"71";"6";"";"";"";"";"";"";"1469";"1306";"159";"3";"1";"";"";"";"";"3368";"2649";"685";"26";"4";"2";"1";"1";"";"1753";"1023";"632";"77";"15";"";"3";"";"3";"781";"355";"338";"61";"17";"3";"2";"1";"4";"549";"151";"295";"70";"19";"9";"2";"2";"1";"1126";"283";"487";"220";"66";"33";"15";"5";"17";"693206";"410063";"191679";"52762";"18108";"7722";"4249";"2213";"6410";"10931";"9484";"1145";"299";"";"2";"";"";"1";"108756";"87018";"18997";"2196";"400";"108";"37";"";"";"233738";"157510";"62207";"10992";"2055";"574";"255";"97";"48";"151976";"83483";"49034";"13230";"4145";"1181";"443";"236";"224";"74611";"35025";"25142";"8165";"3523";"1473";"610";"259";"414";"38505";"15826";"12992";"5072";"2192";"1089";"597";"252";"485";"74689";"21717";"22162";"12808";"5793";"3295";"2307";"1369";"5238"
"2022 - 1";"2143";"1390";"606";"99";"24";"6";"5";"1";"12";"28";"23";"5";"";"";"";"";"";"";"313";"289";"24";"";"";"";"";"";"";"759";"625";"127";"6";"1";"";"";"";"";"431";"254";"162";"10";"2";"";"1";"";"2";"206";"91";"101";"10";"2";"";"1";"";"1";"135";"38";"74";"17";"2";"1";"1";"1";"1";"271";"70";"113";"56";"17";"5";"2";"";"8";"169257";"99563";"47050";"13003";"4524";"1947";"1051";"535";"1584";"2840";"2489";"324";"27";"";"";"";"";"";"25767";"20700";"4423";"500";"103";"18";"23";"";"";"57068";"38690";"14985";"2702";"433";"134";"94";"19";"11";"37384";"20236";"12249";"3359";"1098";"264";"80";"64";"34";"18279";"8396";"6270";"2006";"870";"427";"149";"53";"108";"9406";"3870";"3190";"1201";"543";"278";"141";"69";"114";"18513";"5182";"5609";"3208";"1477";"826";"564";"330";"1317"
"2022 - 2";"2630";"1708";"766";"101";"32";"13";"4";"5";"1";"16";"16";"";"";"";"";"";"";"";"464";"408";"54";"2";"";"";"";"";"";"958";"750";"200";"6";"1";"";"";"1";"";"530";"318";"195";"14";"3";"";"";"";"";"192";"98";"85";"4";"3";"1";"";"1";"";"151";"38";"85";"20";"4";"4";"";"";"";"319";"80";"147";"55";"21";"8";"4";"3";"1";"193045";"113104";"53981";"14985";"5183";"2146";"1211";"629";"1806";"2865";"2538";"298";"26";"";"2";"";"";"1";"30235";"24065";"5437";"603";"102";"20";"8";"";"";"65353";"43750";"17568";"3200";"569";"170";"54";"24";"18";"42418";"23053";"13755";"3908";"1141";"306";"111";"63";"81";"20535";"9505";"6877";"2296";"1077";"405";"192";"83";"100";"10819";"4297";"3726";"1451";"673";"309";"169";"65";"129";"20820";"5896";"6320";"3501";"1621";"934";"677";"394";"1477"
"2022 - 3";"2117";"1315";"626";"115";"36";"16";"4";"1";"4";"16";"15";"1";"";"";"";"";"";"";"346";"302";"42";"1";"1";"";"";"";"";"791";"600";"181";"8";"1";"1";"";"";"";"379";"217";"134";"22";"6";"";"";"";"";"178";"75";"79";"18";"5";"1";"";"";"";"135";"45";"71";"15";"3";"1";"";"";"";"272";"61";"118";"51";"20";"13";"4";"1";"4";"163293";"95836";"45653";"12604";"4255";"1871";"1011";"557";"1506";"2647";"2189";"255";"203";"";"";"";"";"";"25685";"20554";"4501";"521";"66";"40";"3";"";"";"54018";"36286";"14474";"2513";"517";"134";"53";"31";"10";"35969";"19584";"11844";"3046";"943";"297";"133";"64";"58";"17942";"8393";"6169";"1947";"805";"323";"131";"68";"106";"9111";"3690";"3168";"1196";"487";"256";"141";"59";"114";"17921";"5140";"5242";"3178";"1437";"821";"550";"335";"1218"
"2022 - 4";"2233";"1425";"604";"142";"30";"12";"10";"2";"8";"17";"17";"";"";"";"";"";"";"";"346";"307";"39";"";"";"";"";"";"";"860";"674";"177";"6";"1";"1";"1";"";"";"413";"234";"141";"31";"4";"";"2";"";"1";"205";"91";"73";"29";"7";"1";"1";"";"3";"128";"30";"65";"18";"10";"3";"1";"1";"";"264";"72";"109";"58";"8";"7";"5";"1";"4";"167611";"101560";"44995";"12170";"4146";"1758";"976";"492";"1514";"2579";"2268";"268";"43";"";"";"";"";"";"27069";"21699";"4636";"572";"129";"30";"3";"";"";"57299";"38784";"15180";"2577";"536";"136";"54";"23";"9";"36205";"20610";"11186";"2917";"963";"314";"119";"45";"51";"17855";"8731";"5826";"1916";"771";"318";"138";"55";"100";"9169";"3969";"2908";"1224";"489";"246";"146";"59";"128";"17435";"5499";"4991";"2921";"1258";"714";"516";"310";"1226"
"2023";"8384";"5448";"2366";"394";"101";"36";"10";"11";"18";"84";"74";"9";"1";"";"";"";"";"";"1513";"1351";"162";"";"";"";"";"";"";"3178";"2391";"747";"37";"1";"";"";"1";"1";"1653";"908";"628";"96";"17";"1";"";"2";"1";"700";"358";"248";"61";"20";"11";"2";"";"";"383";"118";"179";"57";"20";"8";"";"";"1";"873";"248";"393";"142";"43";"16";"8";"8";"15";"618652";"370284";"168797";"44802";"15603";"7351";"3830";"2089";"5896";"9527";"8318";"1099";"108";"2";"";"";"";"";"101237";"79696";"18661";"2253";"392";"211";"22";"";"2";"211986";"141962";"56884";"9970";"2131";"658";"259";"84";"38";"135564";"75832";"42611";"11233";"3615";"1331";"463";"193";"286";"64370";"30864";"20971";"7102";"2689";"1367";"594";"273";"510";"33222";"14095";"10537";"4383";"1863";"932";"584";"292";"536";"62746";"19517";"18034";"9753";"4911";"2852";"1908";"1247";"4524"
"2023 - 1";"1862";"1241";"505";"81";"12";"12";"2";"4";"5";"19";"16";"3";"";"";"";"";"";"";"336";"304";"32";"";"";"";"";"";"";"694";"534";"152";"7";"1";"";"";"";"";"366";"214";"135";"14";"2";"";"";"";"1";"159";"83";"54";"17";"2";"3";"";"";"";"99";"36";"48";"13";"";"2";"";"";"";"189";"54";"81";"30";"7";"7";"2";"4";"4";"152666";"92705";"40863";"10947";"3792";"1676";"914";"476";"1293";"2372";"2110";"234";"28";"";"";"";"";"";"25274";"20087";"4506";"561";"90";"24";"4";"";"2";"52220";"35339";"13814";"2375";"491";"131";"50";"11";"9";"33613";"19157";"10352";"2680";"909";"312";"112";"34";"57";"15870";"7663";"5169";"1775";"661";"308";"131";"63";"100";"8109";"3530";"2440";"1159";"420";"198";"164";"83";"115";"15208";"4819";"4348";"2369";"1221";"703";"453";"285";"1010"
"2023 - 2";"2293";"1491";"646";"119";"24";"8";"2";"1";"2";"24";"19";"5";"";"";"";"";"";"";"446";"401";"45";"";"";"";"";"";"";"861";"624";"224";"13";"";"";"";"";"";"446";"261";"156";"27";"2";"";"";"";"";"191";"99";"64";"18";"7";"3";"";"";"";"91";"25";"45";"16";"3";"2";"";"";"";"234";"62";"107";"45";"12";"3";"2";"1";"2";"165197";"98433";"45409";"12269";"3985";"1938";"1049";"522";"1592";"2544";"2224";"299";"19";"2";"";"";"";"";"27409";"21541";"5107";"619";"109";"27";"6";"";"";"56922";"38228";"15117";"2713";"573";"189";"75";"21";"6";"36144";"19993";"11532";"3062";"933";"380";"112";"52";"80";"17018";"7833";"5822";"1927";"674";"399";"170";"67";"126";"8701";"3596";"2847";"1165";"434";"268";"166";"79";"146";"16459";"5018";"4685";"2764";"1260";"675";"520";"303";"1234"
"2023 - 3";"2021";"1362";"538";"78";"26";"8";"2";"2";"5";"22";"21";"";"1";"";"";"";"";"";"362";"319";"43";"";"";"";"";"";"";"819";"615";"192";"12";"";"";"";"";"";"368";"221";"127";"15";"5";"";"";"";"";"161";"92";"54";"9";"3";"2";"1";"";"";"76";"28";"33";"8";"4";"3";"";"";"";"213";"66";"89";"33";"14";"3";"1";"2";"5";"138348";"82101";"37794";"10031";"3816";"1846";"887";"486";"1387";"1978";"1703";"245";"30";"";"";"";"";"";"22052";"17181";"4131";"503";"92";"140";"5";"";"";"46836";"31184";"12577";"2317";"507";"158";"62";"23";"8";"30476";"17135";"9469";"2491";"861";"300";"112";"47";"61";"14675";"7135";"4708";"1548";"648";"328";"130";"63";"115";"7593";"3208";"2416";"905";"512";"217";"134";"61";"140";"14738";"4555";"4248";"2237";"1196";"703";"444";"292";"1063"
"2023 - 4";"2208";"1354";"677";"116";"39";"8";"4";"4";"6";"19";"18";"1";"";"";"";"";"";"";"369";"327";"42";"";"";"";"";"";"";"804";"618";"179";"5";"";"";"";"1";"1";"473";"212";"210";"40";"8";"1";"";"2";"";"189";"84";"76";"17";"8";"3";"1";"";"";"117";"29";"53";"20";"13";"1";"";"";"1";"237";"66";"116";"34";"10";"3";"3";"1";"4";"162441";"97045";"44731";"11555";"4010";"1891";"980";"605";"1624";"2633";"2281";"321";"31";"";"";"";"";"";"26502";"20887";"4917";"570";"101";"20";"7";"";"";"56008";"37211";"15376";"2565";"560";"180";"72";"29";"15";"35331";"19547";"11258";"3000";"912";"339";"127";"60";"88";"16807";"8233";"5272";"1852";"706";"332";"163";"80";"169";"8819";"3761";"2834";"1154";"497";"249";"120";"69";"135";"16341";"5125";"4753";"2383";"1234";"771";"491";"367";"1217"
"2024";"9894";"5678";"3178";"727";"155";"63";"40";"19";"34";"83";"74";"8";"1";"";"";"";"";"";"1666";"1373";"280";"9";"2";"2";"";"";"";"3689";"2517";"1075";"83";"9";"4";"";"";"1";"1965";"989";"769";"154";"21";"15";"14";"3";"";"796";"316";"335";"90";"30";"11";"5";"6";"3";"544";"139";"267";"98";"17";"8";"5";"3";"7";"1151";"270";"444";"292";"76";"23";"16";"7";"23";"695545";"386132";"206670";"57641";"20859";"9126";"4901";"2726";"7490";"10082";"8538";"1384";"160";"";"";"";"";"";"110143";"80081";"25752";"3542";"595";"135";"36";"1";"1";"237646";"146558";"72473";"13761";"3398";"900";"399";"114";"43";"154623";"80491";"51512";"14304";"5079";"1843";"712";"308";"374";"73841";"34163";"23449";"8972";"3578";"1727";"855";"426";"671";"37956";"14994";"12335";"5252";"2190";"1312";"694";"404";"775";"71254";"21307";"19765";"11650";"6019";"3209";"2205";"1473";"5626"
"2024 - 1";"2168";"1315";"652";"133";"32";"16";"8";"5";"7";"18";"16";"2";"";"";"";"";"";"";"371";"318";"52";"1";"";"";"";"";"";"795";"571";"207";"16";"";"";"";"";"1";"413";"222";"154";"29";"5";"1";"";"2";"";"197";"99";"66";"18";"6";"2";"1";"3";"2";"118";"23";"68";"16";"4";"3";"2";"";"2";"256";"66";"103";"53";"17";"10";"5";"";"2";"155723";"89729";"44972";"11906";"4158";"1858";"1018";"568";"1514";"2424";"2060";"316";"48";"";"";"";"";"";"25272";"18748";"5718";"690";"90";"21";"4";"1";"";"53731";"34593";"15474";"2762";"615";"194";"61";"25";"7";"34691";"18612";"11485";"2988";"983";"370";"131";"60";"62";"16209";"7702";"5194";"1851";"744";"348";"163";"77";"130";"8161";"3321";"2662";"1106";"438";"255";"156";"76";"147";"15235";"4693";"4123";"2461";"1288";"670";"503";"329";"1168"
